NewsID	Category
74340	sci.space
23552	comp.graphics
34826	soc.religion.christian
62622	sci.space
92543	soc.religion.christian
44587	talk.politics.misc
65069	rec.motorcycles
64843	rec.motorcycles
81468	comp.graphics
80401	sci.space
46573	rec.motorcycles
44612	soc.religion.christian
18589	soc.religion.christian
91551	rec.motorcycles
75982	comp.graphics
71449	sci.space
16467	comp.graphics
27015	comp.graphics
98115	soc.religion.christian
16453	comp.graphics
20978	sci.space
45793	soc.religion.christian
50936	talk.politics.misc
43742	sci.space
12617	talk.politics.misc
27669	comp.graphics
58747	sci.space
11435	comp.graphics
22007	sci.space
48012	rec.motorcycles
99284	comp.graphics
65266	sci.space
79689	soc.religion.christian
72685	talk.politics.misc
59502	rec.motorcycles
25964	comp.graphics
19717	sci.space
95164	sci.space
34967	comp.graphics
34764	soc.religion.christian
60533	soc.religion.christian
99965	soc.religion.christian
80672	sci.space
27934	rec.motorcycles
67504	comp.graphics
49463	rec.motorcycles
15230	soc.religion.christian
65091	talk.politics.misc
38983	talk.politics.misc
67020	comp.graphics
16512	rec.motorcycles
87909	talk.politics.misc
71917	rec.motorcycles
21800	rec.motorcycles
93824	rec.motorcycles
72833	talk.politics.misc
31571	rec.motorcycles
50605	comp.graphics
69518	soc.religion.christian
71864	sci.space
83775	comp.graphics
46285	sci.space
30101	sci.space
12032	comp.graphics
73939	soc.religion.christian
58080	soc.religion.christian
44361	soc.religion.christian
87874	rec.motorcycles
77721	soc.religion.christian
57640	soc.religion.christian
98658	rec.motorcycles
95998	sci.space
21418	comp.graphics
60536	comp.graphics
94652	talk.politics.misc
41141	talk.politics.misc
61998	rec.motorcycles
92053	soc.religion.christian
22866	soc.religion.christian
43386	sci.space
38668	comp.graphics
93238	soc.religion.christian
46942	talk.politics.misc
43843	soc.religion.christian
97575	sci.space
18757	rec.motorcycles
70431	soc.religion.christian
74474	rec.motorcycles
54459	rec.motorcycles
41379	talk.politics.misc
24230	comp.graphics
90488	rec.motorcycles
76868	sci.space
68869	sci.space
67632	rec.motorcycles
36076	rec.motorcycles
82443	rec.motorcycles
23714	comp.graphics
26561	sci.space
61008	rec.motorcycles
88931	rec.motorcycles
49451	comp.graphics
77314	soc.religion.christian
77950	sci.space
25787	sci.space
64340	talk.politics.misc
83679	comp.graphics
88832	comp.graphics
76095	comp.graphics
31411	soc.religion.christian
63417	soc.religion.christian
19372	talk.politics.misc
58465	comp.graphics
33849	soc.religion.christian
75140	soc.religion.christian
15419	soc.religion.christian
61381	sci.space
67832	talk.politics.misc
60408	soc.religion.christian
65930	soc.religion.christian
19334	rec.motorcycles
94904	comp.graphics
17040	rec.motorcycles
95890	rec.motorcycles
34573	soc.religion.christian
14251	comp.graphics
17959	sci.space
17311	sci.space
64921	rec.motorcycles
21852	sci.space
22102	rec.motorcycles
79535	rec.motorcycles
95413	soc.religion.christian
10818	talk.politics.misc
12509	rec.motorcycles
49803	soc.religion.christian
72350	rec.motorcycles
60524	soc.religion.christian
80842	rec.motorcycles
34449	rec.motorcycles
82709	talk.politics.misc
79172	sci.space
78389	talk.politics.misc
31942	soc.religion.christian
85004	talk.politics.misc
94365	rec.motorcycles
38156	sci.space
72470	sci.space
46835	sci.space
44202	talk.politics.misc
56681	talk.politics.misc
47478	rec.motorcycles
23174	rec.motorcycles
70329	comp.graphics
44079	sci.space
66751	sci.space
14159	soc.religion.christian
46710	comp.graphics
97331	sci.space
10803	sci.space
34193	sci.space
47816	sci.space
36905	soc.religion.christian
26336	sci.space
13914	rec.motorcycles
57548	soc.religion.christian
14305	sci.space
35251	soc.religion.christian
70912	soc.religion.christian
24118	sci.space
17499	talk.politics.misc
77519	talk.politics.misc
41345	talk.politics.misc
54546	talk.politics.misc
68659	talk.politics.misc
48148	comp.graphics
53918	sci.space
96305	rec.motorcycles
43788	soc.religion.christian
16070	soc.religion.christian
37636	sci.space
79117	soc.religion.christian
61568	comp.graphics
75947	soc.religion.christian
17323	soc.religion.christian
15598	comp.graphics
63305	comp.graphics
34907	talk.politics.misc
49431	sci.space
10878	talk.politics.misc
19271	comp.graphics
31235	soc.religion.christian
32090	comp.graphics
79031	talk.politics.misc
28437	comp.graphics
91108	soc.religion.christian
49842	talk.politics.misc
82064	talk.politics.misc
53338	talk.politics.misc
27787	soc.religion.christian
94841	comp.graphics
64558	soc.religion.christian
13851	rec.motorcycles
98983	talk.politics.misc
55319	soc.religion.christian
79523	comp.graphics
11546	soc.religion.christian
68685	talk.politics.misc
75572	comp.graphics
92635	soc.religion.christian
91840	rec.motorcycles
36131	comp.graphics
71971	rec.motorcycles
70529	soc.religion.christian
23743	rec.motorcycles
78034	sci.space
10785	rec.motorcycles
54021	soc.religion.christian
73707	rec.motorcycles
92812	sci.space
47361	talk.politics.misc
98049	talk.politics.misc
46214	talk.politics.misc
74355	sci.space
16590	soc.religion.christian
98972	soc.religion.christian
20021	comp.graphics
43194	comp.graphics
87208	sci.space
90049	soc.religion.christian
54061	rec.motorcycles
83687	comp.graphics
95858	sci.space
16569	talk.politics.misc
29339	talk.politics.misc
61595	soc.religion.christian
63920	soc.religion.christian
98124	talk.politics.misc
80423	sci.space
95060	sci.space
31184	rec.motorcycles
88219	sci.space
17081	talk.politics.misc
74872	rec.motorcycles
75195	talk.politics.misc
67774	rec.motorcycles
19781	sci.space
25090	sci.space
96448	rec.motorcycles
20968	comp.graphics
37690	soc.religion.christian
85429	comp.graphics
29541	sci.space
90926	rec.motorcycles
15973	talk.politics.misc
65577	soc.religion.christian
30521	talk.politics.misc
58531	sci.space
98340	comp.graphics
91738	rec.motorcycles
60242	talk.politics.misc
91983	talk.politics.misc
14004	sci.space
22843	soc.religion.christian
62360	sci.space
89835	soc.religion.christian
55436	comp.graphics
88541	soc.religion.christian
14934	rec.motorcycles
12214	sci.space
55650	rec.motorcycles
92196	rec.motorcycles
78439	rec.motorcycles
35233	rec.motorcycles
67936	rec.motorcycles
64306	rec.motorcycles
83792	rec.motorcycles
11878	sci.space
32175	talk.politics.misc
61252	comp.graphics
71292	comp.graphics
87093	rec.motorcycles
44671	rec.motorcycles
73882	comp.graphics
63705	rec.motorcycles
68454	comp.graphics
44403	soc.religion.christian
91804	comp.graphics
63849	soc.religion.christian
94713	rec.motorcycles
93531	sci.space
53024	rec.motorcycles
49474	comp.graphics
53994	talk.politics.misc
75120	soc.religion.christian
54315	rec.motorcycles
72738	rec.motorcycles
89636	soc.religion.christian
98985	talk.politics.misc
37403	rec.motorcycles
47280	talk.politics.misc
78951	rec.motorcycles
22612	soc.religion.christian
73852	comp.graphics
46902	rec.motorcycles
63754	sci.space
54605	rec.motorcycles
83911	talk.politics.misc
47459	sci.space
18231	rec.motorcycles
71228	comp.graphics
11424	comp.graphics
89125	comp.graphics
31483	soc.religion.christian
63758	comp.graphics
69219	soc.religion.christian
79246	sci.space
83572	sci.space
97411	comp.graphics
83348	rec.motorcycles
17733	rec.motorcycles
30705	comp.graphics
97457	comp.graphics
33982	sci.space
45148	comp.graphics
77289	soc.religion.christian
78137	talk.politics.misc
24802	soc.religion.christian
79717	sci.space
93216	rec.motorcycles
58995	sci.space
62288	sci.space
27007	rec.motorcycles
62343	talk.politics.misc
28930	sci.space
65065	sci.space
45781	sci.space
51803	soc.religion.christian
26170	talk.politics.misc
80488	sci.space
70551	comp.graphics
17970	comp.graphics
10114	rec.motorcycles
10660	soc.religion.christian
14951	comp.graphics
36732	soc.religion.christian
96039	talk.politics.misc
74464	rec.motorcycles
30583	comp.graphics
69834	soc.religion.christian
74023	comp.graphics
58047	talk.politics.misc
38343	sci.space
19264	comp.graphics
78006	rec.motorcycles
33000	rec.motorcycles
40131	soc.religion.christian
83134	comp.graphics
42105	soc.religion.christian
79212	sci.space
23040	rec.motorcycles
59696	comp.graphics
45232	comp.graphics
44197	rec.motorcycles
47207	soc.religion.christian
99815	soc.religion.christian
33095	sci.space
53727	sci.space
58125	soc.religion.christian
39280	comp.graphics
24344	sci.space
99707	comp.graphics
73758	comp.graphics
17900	sci.space
61867	comp.graphics
32648	comp.graphics
91565	soc.religion.christian
78343	rec.motorcycles
67626	soc.religion.christian
28331	sci.space
15156	comp.graphics
81545	rec.motorcycles
44663	soc.religion.christian
52241	soc.religion.christian
14942	soc.religion.christian
17529	rec.motorcycles
34741	soc.religion.christian
36897	talk.politics.misc
82573	comp.graphics
52316	talk.politics.misc
74457	soc.religion.christian
32617	rec.motorcycles
48723	talk.politics.misc
80131	soc.religion.christian
82047	sci.space
50929	sci.space
74673	sci.space
90631	soc.religion.christian
12231	sci.space
68632	soc.religion.christian
21928	talk.politics.misc
94533	sci.space
73089	talk.politics.misc
34387	sci.space
28529	sci.space
44114	comp.graphics
66431	rec.motorcycles
11166	soc.religion.christian
67741	talk.politics.misc
20328	talk.politics.misc
72793	talk.politics.misc
40397	rec.motorcycles
37674	soc.religion.christian
31098	sci.space
54738	sci.space
37527	talk.politics.misc
73657	talk.politics.misc
98157	sci.space
89572	comp.graphics
77665	soc.religion.christian
79025	talk.politics.misc
56012	soc.religion.christian
71458	soc.religion.christian
72100	sci.space
53869	comp.graphics
53027	talk.politics.misc
20635	rec.motorcycles
71958	soc.religion.christian
11975	soc.religion.christian
81808	soc.religion.christian
24299	sci.space
38558	soc.religion.christian
26474	comp.graphics
57782	talk.politics.misc
17935	rec.motorcycles
49678	comp.graphics
29614	soc.religion.christian
51157	comp.graphics
47281	talk.politics.misc
89152	rec.motorcycles
51287	comp.graphics
83636	soc.religion.christian
20806	comp.graphics
18774	sci.space
29136	comp.graphics
31377	sci.space
65881	soc.religion.christian
95827	soc.religion.christian
70845	comp.graphics
28808	soc.religion.christian
50591	soc.religion.christian
76963	rec.motorcycles
90845	soc.religion.christian
31402	comp.graphics
62104	talk.politics.misc
61859	talk.politics.misc
12731	sci.space
54625	talk.politics.misc
27511	soc.religion.christian
23221	rec.motorcycles
26822	soc.religion.christian
23351	soc.religion.christian
35028	talk.politics.misc
48440	soc.religion.christian
94534	rec.motorcycles
28812	comp.graphics
76958	talk.politics.misc
75036	sci.space
50508	sci.space
64996	rec.motorcycles
32453	soc.religion.christian
37877	soc.religion.christian
37724	comp.graphics
45837	comp.graphics
72008	talk.politics.misc
34331	rec.motorcycles
56974	comp.graphics
23618	soc.religion.christian
78907	soc.religion.christian
82105	talk.politics.misc
95789	soc.religion.christian
58544	soc.religion.christian
95405	soc.religion.christian
15853	sci.space
72530	comp.graphics
80480	talk.politics.misc
87793	talk.politics.misc
44901	comp.graphics
18572	rec.motorcycles
94591	rec.motorcycles
48122	sci.space
25837	rec.motorcycles
48057	talk.politics.misc
86209	sci.space
42960	soc.religion.christian
24136	soc.religion.christian
72090	talk.politics.misc
16551	rec.motorcycles
78487	sci.space
64684	talk.politics.misc
51403	soc.religion.christian
36007	rec.motorcycles
43215	sci.space
23484	rec.motorcycles
49778	sci.space
41255	comp.graphics
21577	sci.space
97846	comp.graphics
87670	rec.motorcycles
44179	comp.graphics
11964	talk.politics.misc
82136	comp.graphics
37969	rec.motorcycles
26430	soc.religion.christian
66537	soc.religion.christian
17410	sci.space
55274	rec.motorcycles
24108	sci.space
90381	comp.graphics
26542	talk.politics.misc
24228	soc.religion.christian
98307	rec.motorcycles
70119	soc.religion.christian
68950	rec.motorcycles
19427	talk.politics.misc
79940	rec.motorcycles
98857	soc.religion.christian
57160	talk.politics.misc
93497	comp.graphics
57557	soc.religion.christian
47154	sci.space
22503	rec.motorcycles
53693	rec.motorcycles
80389	rec.motorcycles
28912	comp.graphics
78081	sci.space
19920	soc.religion.christian
67575	talk.politics.misc
63831	soc.religion.christian
25779	sci.space
51830	soc.religion.christian
82871	rec.motorcycles
42590	rec.motorcycles
78144	rec.motorcycles
12230	rec.motorcycles
53515	rec.motorcycles
61624	comp.graphics
85565	comp.graphics
34765	comp.graphics
38365	sci.space
47444	rec.motorcycles
38366	sci.space
72104	talk.politics.misc
14399	talk.politics.misc
79612	sci.space
51045	soc.religion.christian
80044	rec.motorcycles
29766	rec.motorcycles
81432	soc.religion.christian
46117	soc.religion.christian
85765	talk.politics.misc
79430	rec.motorcycles
68940	soc.religion.christian
67355	comp.graphics
73128	comp.graphics
14635	rec.motorcycles
78588	soc.religion.christian
90439	talk.politics.misc
66556	rec.motorcycles
59130	talk.politics.misc
58346	comp.graphics
58071	rec.motorcycles
73634	rec.motorcycles
19806	talk.politics.misc
66788	soc.religion.christian
78078	soc.religion.christian
13590	sci.space
61657	soc.religion.christian
62213	comp.graphics
67451	sci.space
46540	talk.politics.misc
29045	rec.motorcycles
31475	comp.graphics
95065	comp.graphics
33147	soc.religion.christian
61099	soc.religion.christian
13440	sci.space
62310	comp.graphics
14715	comp.graphics
34150	sci.space
99104	comp.graphics
45610	rec.motorcycles
30944	soc.religion.christian
44204	talk.politics.misc
91619	comp.graphics
79195	soc.religion.christian
88067	soc.religion.christian
90902	soc.religion.christian
91917	rec.motorcycles
77216	sci.space
85805	comp.graphics
38312	rec.motorcycles
13997	rec.motorcycles
59753	sci.space
11617	sci.space
83087	soc.religion.christian
31399	talk.politics.misc
33157	sci.space
30447	sci.space
68377	soc.religion.christian
60830	comp.graphics
34078	comp.graphics
52243	sci.space
55955	comp.graphics
76296	rec.motorcycles
12358	soc.religion.christian
20618	rec.motorcycles
19576	rec.motorcycles
74197	rec.motorcycles
75649	sci.space
72143	comp.graphics
17632	talk.politics.misc
45178	rec.motorcycles
96762	rec.motorcycles
36516	comp.graphics
83064	talk.politics.misc
14207	comp.graphics
42961	sci.space
25888	talk.politics.misc
30737	sci.space
77847	talk.politics.misc
42546	soc.religion.christian
89102	comp.graphics
61207	sci.space
65015	rec.motorcycles
66818	rec.motorcycles
64894	talk.politics.misc
94235	soc.religion.christian
53292	rec.motorcycles
29435	comp.graphics
34274	soc.religion.christian
53558	sci.space
88488	comp.graphics
74169	comp.graphics
93820	comp.graphics
40978	rec.motorcycles
64673	rec.motorcycles
37358	sci.space
13264	talk.politics.misc
38492	rec.motorcycles
69418	talk.politics.misc
56773	rec.motorcycles
57921	comp.graphics
50344	comp.graphics
64829	rec.motorcycles
53255	sci.space
44645	sci.space
78198	rec.motorcycles
64012	rec.motorcycles
13582	comp.graphics
90339	comp.graphics
21546	rec.motorcycles
83580	comp.graphics
35753	sci.space
26136	comp.graphics
42136	comp.graphics
57663	rec.motorcycles
85776	sci.space
40284	comp.graphics
96006	sci.space
85412	talk.politics.misc
34487	rec.motorcycles
23543	sci.space
20288	soc.religion.christian
74432	sci.space
66868	soc.religion.christian
78516	soc.religion.christian
32962	sci.space
46666	rec.motorcycles
90480	comp.graphics
81815	comp.graphics
14381	soc.religion.christian
65204	soc.religion.christian
33621	soc.religion.christian
75989	rec.motorcycles
23941	comp.graphics
45972	soc.religion.christian
25277	rec.motorcycles
32100	rec.motorcycles
11365	soc.religion.christian
11021	soc.religion.christian
48908	comp.graphics
92778	rec.motorcycles
21058	sci.space
75956	soc.religion.christian
40413	talk.politics.misc
50618	talk.politics.misc
29276	talk.politics.misc
48906	comp.graphics
31799	soc.religion.christian
26748	sci.space
34003	soc.religion.christian
78097	sci.space
27772	soc.religion.christian
38159	comp.graphics
64240	soc.religion.christian
60995	rec.motorcycles
47304	soc.religion.christian
24346	talk.politics.misc
20139	rec.motorcycles
78598	rec.motorcycles
19322	sci.space
16450	sci.space
60023	rec.motorcycles
83258	sci.space
86165	soc.religion.christian
50254	talk.politics.misc
37873	comp.graphics
97852	soc.religion.christian
49662	soc.religion.christian
58000	sci.space
27842	rec.motorcycles
42765	comp.graphics
85276	comp.graphics
25005	rec.motorcycles
64064	rec.motorcycles
97869	soc.religion.christian
80965	comp.graphics
17659	talk.politics.misc
26721	comp.graphics
92118	comp.graphics
30776	sci.space
71647	rec.motorcycles
99221	sci.space
36135	rec.motorcycles
81499	rec.motorcycles
36890	sci.space
59340	sci.space
92082	rec.motorcycles
56471	talk.politics.misc
88559	rec.motorcycles
66797	sci.space
56007	rec.motorcycles
11014	soc.religion.christian
82595	rec.motorcycles
17218	talk.politics.misc
98940	sci.space
46457	soc.religion.christian
32541	rec.motorcycles
43817	talk.politics.misc
78614	rec.motorcycles
73617	rec.motorcycles
59405	rec.motorcycles
96289	talk.politics.misc
48715	rec.motorcycles
95104	soc.religion.christian
15503	rec.motorcycles
49457	sci.space
65434	soc.religion.christian
64271	sci.space
65885	comp.graphics
21512	soc.religion.christian
99168	sci.space
97071	comp.graphics
46134	rec.motorcycles
86960	sci.space
56056	rec.motorcycles
89109	talk.politics.misc
38922	rec.motorcycles
11906	comp.graphics
29644	rec.motorcycles
56249	soc.religion.christian
44212	talk.politics.misc
63790	talk.politics.misc
47498	sci.space
15062	soc.religion.christian
26729	comp.graphics
32862	talk.politics.misc
22403	sci.space
43354	soc.religion.christian
84128	soc.religion.christian
14345	sci.space
49428	talk.politics.misc
13976	talk.politics.misc
87656	soc.religion.christian
14205	talk.politics.misc
53779	comp.graphics
43446	soc.religion.christian
66179	talk.politics.misc
72080	talk.politics.misc
24827	talk.politics.misc
52757	rec.motorcycles
72815	sci.space
68806	soc.religion.christian
13811	soc.religion.christian
38058	rec.motorcycles
84336	comp.graphics
11689	sci.space
15862	sci.space
28567	sci.space
50417	comp.graphics
78171	sci.space
26175	rec.motorcycles
74879	sci.space
71281	talk.politics.misc
22417	talk.politics.misc
83969	comp.graphics
21676	comp.graphics
89734	soc.religion.christian
64138	comp.graphics
80099	rec.motorcycles
84757	comp.graphics
31692	sci.space
22362	comp.graphics
37594	comp.graphics
52523	soc.religion.christian
72848	sci.space
36278	comp.graphics
38769	comp.graphics
47620	talk.politics.misc
21343	sci.space
16393	sci.space
38331	soc.religion.christian
38627	comp.graphics
58398	comp.graphics
82334	sci.space
52273	comp.graphics
14217	soc.religion.christian
10165	talk.politics.misc
64897	talk.politics.misc
82183	rec.motorcycles
66060	sci.space
86442	soc.religion.christian
62669	talk.politics.misc
32476	sci.space
20112	talk.politics.misc
25056	talk.politics.misc
90783	sci.space
42237	comp.graphics
74997	talk.politics.misc
13558	comp.graphics
25617	rec.motorcycles
87465	comp.graphics
39519	sci.space
51176	sci.space
35451	comp.graphics
71684	sci.space
31729	talk.politics.misc
77491	talk.politics.misc
98725	rec.motorcycles
44519	soc.religion.christian
31552	soc.religion.christian
91970	soc.religion.christian
22538	talk.politics.misc
53634	sci.space
13206	rec.motorcycles
38363	soc.religion.christian
95191	talk.politics.misc
76746	sci.space
89231	rec.motorcycles
93754	talk.politics.misc
15023	rec.motorcycles
51851	sci.space
98595	sci.space
72031	talk.politics.misc
68741	rec.motorcycles
47898	comp.graphics
37712	sci.space
20217	talk.politics.misc
58671	talk.politics.misc
80818	soc.religion.christian
46225	sci.space
27146	sci.space
83015	sci.space
27834	sci.space
50262	rec.motorcycles
15856	rec.motorcycles
93903	talk.politics.misc
87377	comp.graphics
45135	talk.politics.misc
67275	talk.politics.misc
49078	sci.space
40806	soc.religion.christian
91502	rec.motorcycles
90907	soc.religion.christian
25756	sci.space
28619	talk.politics.misc
61693	rec.motorcycles
64582	talk.politics.misc
10082	sci.space
80213	soc.religion.christian
60924	talk.politics.misc
86724	comp.graphics
46730	sci.space
33253	soc.religion.christian
67918	soc.religion.christian
13471	talk.politics.misc
28228	talk.politics.misc
90177	talk.politics.misc
15505	rec.motorcycles
64345	comp.graphics
42827	sci.space
79026	comp.graphics
62543	comp.graphics
47300	comp.graphics
66163	rec.motorcycles
71405	rec.motorcycles
82230	soc.religion.christian
17143	sci.space
94435	soc.religion.christian
25525	sci.space
42888	sci.space
40977	comp.graphics
60604	comp.graphics
63619	comp.graphics
97432	sci.space
37513	talk.politics.misc
50278	comp.graphics
48620	soc.religion.christian
51381	sci.space
96411	comp.graphics
80208	sci.space
56393	talk.politics.misc
17776	sci.space
64705	comp.graphics
95645	sci.space
50850	talk.politics.misc
58815	sci.space
67833	soc.religion.christian
50131	comp.graphics
88492	soc.religion.christian
54460	soc.religion.christian
32851	rec.motorcycles
34577	sci.space
58067	soc.religion.christian
57925	soc.religion.christian
53973	rec.motorcycles
58693	sci.space
61514	comp.graphics
93295	rec.motorcycles
55297	comp.graphics
48280	sci.space
70371	sci.space
32903	sci.space
79676	talk.politics.misc
78432	soc.religion.christian
11977	comp.graphics
52948	talk.politics.misc
24864	rec.motorcycles
88715	comp.graphics
32173	comp.graphics
33464	soc.religion.christian
62691	soc.religion.christian
35333	soc.religion.christian
63479	comp.graphics
99212	soc.religion.christian
26024	sci.space
28828	talk.politics.misc
12831	sci.space
14762	talk.politics.misc
84865	sci.space
59083	comp.graphics
57274	sci.space
92098	sci.space
79171	soc.religion.christian
49310	soc.religion.christian
57641	soc.religion.christian
71373	rec.motorcycles
51032	sci.space
59853	rec.motorcycles
83357	talk.politics.misc
60787	comp.graphics
45081	talk.politics.misc
48939	sci.space
12245	rec.motorcycles
34928	comp.graphics
88433	rec.motorcycles
12452	comp.graphics
13604	talk.politics.misc
35065	soc.religion.christian
70947	talk.politics.misc
37854	sci.space
54879	rec.motorcycles
70948	rec.motorcycles
82229	soc.religion.christian
40613	talk.politics.misc
82494	rec.motorcycles
85198	sci.space
22435	comp.graphics
55895	rec.motorcycles
38232	soc.religion.christian
57450	rec.motorcycles
68009	talk.politics.misc
59230	sci.space
57412	rec.motorcycles
36863	sci.space
28678	rec.motorcycles
45303	comp.graphics
73711	comp.graphics
35411	talk.politics.misc
91756	sci.space
49291	sci.space
97685	sci.space
45337	soc.religion.christian
47560	soc.religion.christian
80737	soc.religion.christian
70148	talk.politics.misc
59399	comp.graphics
74845	soc.religion.christian
75425	comp.graphics
12058	talk.politics.misc
79415	talk.politics.misc
34905	sci.space
62912	sci.space
33251	soc.religion.christian
14758	rec.motorcycles
87951	talk.politics.misc
69548	sci.space
99022	soc.religion.christian
54820	comp.graphics
77398	sci.space
50159	sci.space
16754	sci.space
81708	talk.politics.misc
48359	soc.religion.christian
66488	talk.politics.misc
30596	rec.motorcycles
18729	talk.politics.misc
56878	comp.graphics
63578	sci.space
42066	sci.space
19732	rec.motorcycles
52405	comp.graphics
21590	sci.space
13702	rec.motorcycles
39580	talk.politics.misc
57530	comp.graphics
18365	soc.religion.christian
72372	soc.religion.christian
94488	talk.politics.misc
64372	comp.graphics
96494	comp.graphics
16819	sci.space
37818	talk.politics.misc
18242	soc.religion.christian
39088	rec.motorcycles
49027	sci.space
13983	soc.religion.christian
56322	rec.motorcycles
17441	comp.graphics
62206	sci.space
56717	sci.space
99538	soc.religion.christian
45423	talk.politics.misc
33555	sci.space
60648	sci.space
65756	rec.motorcycles
46359	rec.motorcycles
11324	rec.motorcycles
11966	soc.religion.christian
43128	comp.graphics
30977	talk.politics.misc
30206	talk.politics.misc
25305	talk.politics.misc
80216	talk.politics.misc
33720	soc.religion.christian
87503	sci.space
30021	sci.space
79327	rec.motorcycles
12025	soc.religion.christian
95964	rec.motorcycles
22434	rec.motorcycles
14287	sci.space
75458	sci.space
95703	comp.graphics
82858	rec.motorcycles
26018	rec.motorcycles
31266	rec.motorcycles
93732	sci.space
47120	comp.graphics
53174	rec.motorcycles
69181	rec.motorcycles
62674	soc.religion.christian
84931	comp.graphics
45421	comp.graphics
19346	rec.motorcycles
81709	rec.motorcycles
44017	sci.space
30779	sci.space
65320	talk.politics.misc
13304	soc.religion.christian
17167	talk.politics.misc
63675	rec.motorcycles
93954	soc.religion.christian
23459	soc.religion.christian
28412	sci.space
84693	comp.graphics
10712	talk.politics.misc
45469	comp.graphics
96463	sci.space
95386	sci.space
19506	sci.space
57985	sci.space
84751	rec.motorcycles
93129	rec.motorcycles
86784	rec.motorcycles
55588	comp.graphics
52845	comp.graphics
15314	rec.motorcycles
27160	comp.graphics
77093	rec.motorcycles
78403	sci.space
26566	sci.space
67657	talk.politics.misc
78624	sci.space
11544	talk.politics.misc
45359	sci.space
26637	comp.graphics
46369	soc.religion.christian
81143	soc.religion.christian
87961	talk.politics.misc
42973	sci.space
74543	rec.motorcycles
64795	soc.religion.christian
42355	soc.religion.christian
22687	soc.religion.christian
48555	soc.religion.christian
76513	comp.graphics
86663	comp.graphics
62502	soc.religion.christian
69414	sci.space
76663	talk.politics.misc
61891	rec.motorcycles
43666	comp.graphics
48646	soc.religion.christian
34696	rec.motorcycles
71586	comp.graphics
66062	comp.graphics
19835	rec.motorcycles
30630	comp.graphics
56487	rec.motorcycles
67394	soc.religion.christian
46973	comp.graphics
65980	rec.motorcycles
87401	comp.graphics
74873	soc.religion.christian
65329	sci.space
62609	soc.religion.christian
24130	comp.graphics
44944	soc.religion.christian
58198	comp.graphics
34081	rec.motorcycles
84358	sci.space
47910	sci.space
56461	soc.religion.christian
39531	comp.graphics
25874	talk.politics.misc
71811	rec.motorcycles
26839	comp.graphics
70652	comp.graphics
93582	talk.politics.misc
84126	comp.graphics
90996	comp.graphics
68984	sci.space
33245	rec.motorcycles
15327	talk.politics.misc
21391	comp.graphics
14519	rec.motorcycles
19855	soc.religion.christian
57681	rec.motorcycles
34895	sci.space
80262	sci.space
25433	rec.motorcycles
62648	soc.religion.christian
43025	talk.politics.misc
39911	talk.politics.misc
56854	comp.graphics
52680	talk.politics.misc
17761	talk.politics.misc
52118	sci.space
50711	soc.religion.christian
23316	talk.politics.misc
68782	soc.religion.christian
42994	sci.space
67005	sci.space
30412	soc.religion.christian
21504	sci.space
67853	sci.space
52849	talk.politics.misc
13433	sci.space
44332	rec.motorcycles
72027	soc.religion.christian
63045	rec.motorcycles
10763	rec.motorcycles
90653	comp.graphics
48287	comp.graphics
56302	sci.space
80250	comp.graphics
99973	comp.graphics
38948	rec.motorcycles
77488	talk.politics.misc
67985	rec.motorcycles
46466	sci.space
17719	soc.religion.christian
12315	sci.space
75663	comp.graphics
83027	rec.motorcycles
19032	sci.space
58498	sci.space
42022	rec.motorcycles
76068	soc.religion.christian
68431	talk.politics.misc
59785	sci.space
99761	comp.graphics
14187	rec.motorcycles
59149	rec.motorcycles
83273	talk.politics.misc
65257	rec.motorcycles
48579	soc.religion.christian
20865	sci.space
51318	comp.graphics
19876	comp.graphics
92486	rec.motorcycles
68284	comp.graphics
94416	comp.graphics
66544	comp.graphics
96581	comp.graphics
48714	comp.graphics
27797	talk.politics.misc
99775	sci.space
17952	comp.graphics
95294	soc.religion.christian
65433	soc.religion.christian
52920	talk.politics.misc
25916	soc.religion.christian
60607	rec.motorcycles
36952	talk.politics.misc
22000	soc.religion.christian
91499	sci.space
60317	talk.politics.misc
79731	talk.politics.misc
28744	rec.motorcycles
27492	comp.graphics
11244	soc.religion.christian
69617	sci.space
24769	rec.motorcycles
93511	sci.space
90495	comp.graphics
68360	rec.motorcycles
86596	comp.graphics
85611	comp.graphics
32869	rec.motorcycles
58774	comp.graphics
58327	soc.religion.christian
98270	soc.religion.christian
20785	talk.politics.misc
17328	comp.graphics
38801	comp.graphics
87482	comp.graphics
41605	comp.graphics
98013	rec.motorcycles
28896	sci.space
16146	rec.motorcycles
49515	comp.graphics
32568	rec.motorcycles
73320	soc.religion.christian
40380	talk.politics.misc
34628	soc.religion.christian
85417	talk.politics.misc
85725	comp.graphics
65286	talk.politics.misc
80575	rec.motorcycles
22546	talk.politics.misc
40059	soc.religion.christian
94019	soc.religion.christian
33027	comp.graphics
97222	talk.politics.misc
91622	comp.graphics
53088	soc.religion.christian
63454	rec.motorcycles
99611	comp.graphics
47541	rec.motorcycles
67295	soc.religion.christian
36981	talk.politics.misc
15808	talk.politics.misc
15499	sci.space
61898	soc.religion.christian
83109	talk.politics.misc
65970	sci.space
46269	comp.graphics
56588	sci.space
90601	rec.motorcycles
97372	rec.motorcycles
59971	soc.religion.christian
25852	soc.religion.christian
70359	talk.politics.misc
69983	soc.religion.christian
63041	rec.motorcycles
23106	talk.politics.misc
96345	comp.graphics
89508	rec.motorcycles
